athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
new_york_liberty_raquel_carrera,Raquel Carrera,new_york_liberty,1630142,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera/headshot.png.approved,https://www.wnba.com/player/1630142/raquel-carrera,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_pauline_astier,Pauline Astier,new_york_liberty,1630384,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier/headshot.png.approved,https://www.wnba.com/player/1630384/pauline-astier,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_sabrina_ionescu,Sabrina Ionescu,new_york_liberty,1631136,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu/headshot.png.approved,https://www.wnba.com/player/1631136/sabrina-ionescu,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_han_xu,Han Xu,new_york_liberty,1629477,assets/leagues/wnba/athletes/new_york_liberty_han_xu/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_han_xu/headshot.png.approved,https://www.wnba.com/player/1629477/han-xu,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_marine_johannes,Marine Johannes,new_york_liberty,1629566,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes/headshot.png.approved,https://www.wnba.com/player/1629566/marine-johannes,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_anneli_maley,Anneli Maley,new_york_liberty,1629546,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley/headshot.png.approved,https://www.wnba.com/player/1629546/anneli-maley,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_breanna_stewart,Breanna Stewart,new_york_liberty,1630993,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart/headshot.png.approved,https://www.wnba.com/player/1630993/breanna-stewart,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_jonquel_jones,Jonquel Jones,new_york_liberty,1627668,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones/headshot.png.approved,https://www.wnba.com/player/1627668/jonquel-jones,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_betnijah_laney_hamilton,Betnijah Laney-Hamilton,new_york_liberty,1627673,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton/headshot.png.approved,https://www.wnba.com/player/1627673/betnijah-laney-hamilton,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
toronto_tempo_kiki_rice,Kiki Rice,toronto_tempo,1643445,assets/leagues/wnba/athletes/toronto_tempo_kiki_rice/headshot.png,assets/leagues/wnba/athletes/toronto_tempo_kiki_rice/headshot.png.approved,https://www.wnba.com/player/1643445/kiki-rice,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
