candidate_id,athlete_id,display_name,team_id,provider_player_id,source_url,image_url,image_type,status,notes
toronto_tempo_1643420,unmatched_review_required,,toronto_tempo,1643420,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643420.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643445,unmatched_review_required,,toronto_tempo,1643445,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643445.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643457,unmatched_review_required,,toronto_tempo,1643457,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643457.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643598,unmatched_review_required,,toronto_tempo,1643598,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643598.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643599,unmatched_review_required,,toronto_tempo,1643599,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643599.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643647,unmatched_review_required,,toronto_tempo,1643647,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643647.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_201117,unmatched_review_required,,toronto_tempo,201117,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/201117.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_204330,unmatched_review_required,,toronto_tempo,204330,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/204330.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
washington_mystics_1628328,unmatched_review_required,,washington_mystics,1628328,https://mystics.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628328.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
washington_mystics_1630446,unmatched_review_required,,washington_mystics,1630446,https://mystics.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630446.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
washington_mystics_1630684,unmatched_review_required,,washington_mystics,1630684,https://mystics.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630684.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
washington_mystics_1631022,unmatched_review_required,,washington_mystics,1631022,https://mystics.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631022.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
